Exposure,Power,DriverAge,Fuel_type,Density,Sex,Sinistre
0.95,43,52,0,4348,0,1
0.98,30,44,1,126,0,0
0.98,30,44,1,126,1,0
0.68,30,71,0,4059,0,0
0.62,43,32,0,2426,0,0
1.15,43,31,0,3866,0,0
0.49,40,30,1,2769,0,0
0.43,43,37,0,4348,0,0
0.98,40,51,1,111,0,0
0.24,40,31,0,1309,1,0
0.5,30,35,1,2715,1,0
0.5,40,63,1,6736,1,1
1.0,43,28,1,1028,0,0
0.44,30,43,0,200,0,0
0.44,30,43,0,200,1,0
0.64,40,45,1,4128,0,0
0.5,40,29,0,4128,0,0
0.93,30,43,1,6944,0,0
0.95,10,54,0,1127,0,0
0.5,10,51,0,679,0,0
0.25,56,31,1,936,0,0
0.92,10,32,0,2426,1,0
0.93,30,29,1,1296,1,0
0.43,43,32,0,4116,1,0
0.49,43,27,0,3862,0,0
1.0,43,56,1,8023,0,0
1.0,43,56,1,8023,1,0
0.5,43,51,0,4348,1,0
0.5,56,35,1,2152,0,0
0.5,50,41,1,27000,1,0
0.5,10,49,0,261,0,0
1.03,40,28,1,5460,0,0
1.0,30,50,1,4348,1,0
0.72,43,47,1,4116,0,0
1.0,43,48,1,1287,0,0
0.59,56,35,0,3661,1,0
0.88,43,58,0,2163,1,1
0.89,53,56,0,5831,1,0
0.47,53,69,0,270,0,0
1.0,10,26,1,12374,0,1
0.46,30,49,0,2703,1,0
0.5,53,46,0,4479,0,0
1.0,50,70,0,1193,1,0
0.5,43,26,1,10156,0,0
1.0,10,45,0,27000,0,0
0.5,10,45,0,6736,1,0
0.5,40,31,0,7187,0,0
0.31,53,40,1,280,1,0
1.0,50,43,0,22669,0,1
0.96,40,34,0,8023,0,0
1.23,53,37,0,8880,0,0
0.52,30,23,0,4348,1,0
0.48,43,25,1,902,1,0
0.98,66,27,0,662,0,0
0.5,40,26,1,1027,1,0
0.46,30,30,0,9096,1,1
1.11,10,57,0,2020,0,1
1.23,43,27,0,928,1,0
0.19,40,28,1,520,1,0
0.5,30,41,1,1350,0,0
0.93,40,41,1,1287,0,0
0.17,40,44,1,6157,0,0
0.55,10,55,1,27000,0,0
1.0,50,39,0,1017,0,0
1.0,10,54,1,3545,0,0
0.5,10,61,1,1535,0,0
0.5,10,39,0,411,0,0
0.5,40,50,1,1765,0,0
1.0,40,55,1,201,0,0
0.5,40,41,1,3857,1,0
0.5,40,34,1,384,1,0
0.5,43,45,0,6736,0,0
0.5,43,45,0,6736,1,0
0.5,40,27,1,6736,1,0
0.25,40,58,1,14,1,0
1.0,40,39,1,1943,1,0
1.0,10,51,0,5460,0,0
0.29,43,68,1,400,1,0
1.02,53,60,0,4423,1,1
0.28,40,30,1,18229,1,1
0.56,30,44,0,2906,0,0
0.48,30,57,1,679,1,0
0.99,10,35,0,4128,0,0
0.5,56,25,0,3064,0,0
0.5,10,69,0,1442,0,0
1.0,43,38,1,6736,0,0
0.5,10,49,1,4059,1,0
0.46,40,38,0,2906,1,0
0.36,43,41,0,4393,0,0
0.3,50,31,1,1882,1,0
0.48,40,37,1,106,0,0
0.87,43,39,0,645,1,1
0.87,43,39,0,645,0,0
0.49,40,36,1,2498,0,0
1.0,10,59,0,10156,0,0
1.0,10,53,0,27000,1,0
0.08,43,36,1,490,1,0
0.5,30,52,1,4059,1,1
0.99,10,47,0,1131,1,0
0.39,30,38,1,1064,1,0
0.5,30,52,1,1395,1,0
0.53,40,26,1,3442,0,0
0.45,43,61,0,10156,1,0
0.49,40,39,1,886,1,0
0.49,43,49,1,51,1,1
0.49,30,28,1,50,0,0
0.49,40,37,0,4059,0,0
0.49,30,41,0,32,1,0
0.49,43,54,0,12650,1,1
0.6,100,32,0,16284,0,1
0.96,30,42,1,60,1,0
0.31,30,39,1,16,0,0
0.44,10,28,1,4059,0,0
0.72,43,50,1,1780,1,0
0.81,50,31,1,15,0,1
0.48,10,71,0,27000,1,0
0.93,53,31,0,432,1,0
0.98,40,26,0,8880,0,0
0.33,43,33,1,3997,0,0
0.49,53,50,1,3274,1,0
0.49,40,39,0,4436,0,0
0.25,40,38,1,1445,1,0
0.49,50,29,0,3866,1,0
0.49,43,56,1,6736,0,1
0.49,40,49,1,2365,1,0
0.49,30,48,1,4128,1,0
1.0,30,57,0,310,1,0
1.0,50,54,1,4348,0,1
1.0,10,37,0,9096,1,0
0.49,10,49,0,261,0,0
0.49,40,39,1,4456,0,0
0.39,40,37,1,1189,0,0
0.33,40,44,1,3866,1,0
0.63,43,33,1,4116,1,0
0.26,30,28,1,99,1,0
0.48,30,33,1,252,1,0
0.4,53,56,0,23396,1,0
0.99,43,53,0,32,0,0
0.08,30,66,1,1466,1,0
0.08,40,28,1,280,0,0
0.45,10,49,0,96,0,0
0.96,40,61,1,185,0,0
0.5,43,56,0,5460,1,0
0.49,56,49,1,4116,1,0
0.49,43,31,0,10,1,1
0.49,10,68,0,6736,1,0
0.49,10,66,1,10156,0,0
1.0,40,49,1,170,0,1
1.0,40,65,1,572,1,0
1.0,50,32,1,10156,0,0
0.49,40,50,1,3857,1,0
0.49,30,37,1,1055,0,0
0.49,30,56,1,5460,1,0
0.49,10,47,1,4059,0,0
0.49,43,32,0,2983,0,0
0.49,43,32,0,2983,1,1
0.49,53,26,0,505,0,1
0.34,30,20,0,2983,1,0
0.36,43,45,0,3465,0,0
1.01,10,50,0,5177,0,0
1.01,10,50,0,5177,1,0
1.01,30,27,1,902,1,0
0.21,60,56,0,5177,1,0
0.08,30,58,0,3866,1,0
0.08,43,33,0,2498,1,0
0.08,40,30,1,322,0,0
0.52,40,25,1,2983,0,1
0.24,40,31,1,7966,1,0
0.47,10,45,0,2859,0,0
0.47,10,45,0,2859,0,0
0.26,40,41,1,5460,1,0
0.3,43,28,1,81,1,1
0.6,50,45,0,1287,0,0
0.46,43,39,1,1152,1,0
1.0,56,39,1,3240,0,0
0.47,30,56,1,5460,1,0
0.47,30,26,1,2044,0,0
0.47,30,26,1,2044,0,0
0.47,30,26,1,2044,0,0
0.99,43,40,1,3866,0,0
0.29,30,43,1,3488,0,0
0.32,60,32,0,6617,1,1
0.58,40,37,1,5053,1,0
0.95,30,36,1,4253,1,1
0.95,30,36,1,4253,1,0
0.38,53,55,1,2369,0,0
0.49,40,62,1,813,1,0
0.58,43,52,0,118,0,1
1.0,43,34,1,9850,0,0
1.24,43,54,0,454,0,0
0.5,30,51,0,3866,0,0
0.7,50,47,1,498,0,0
0.38,43,29,0,61,0,0
0.4,53,40,0,4059,0,0
0.92,40,61,1,902,1,1
0.92,40,61,1,902,1,0
0.49,43,44,1,8023,1,0
0.49,43,44,1,8023,1,0
0.4,56,27,0,4116,1,0
1.07,60,38,0,9817,1,0
0.96,53,39,0,12374,1,0
0.45,43,38,0,10156,1,1
0.61,43,48,0,84,1,0
0.49,10,42,0,4348,1,0
0.5,60,34,0,57,0,0
0.42,50,28,1,1510,0,1
0.76,40,46,1,1313,0,1
0.55,43,61,0,5460,1,0
0.98,40,28,1,4436,0,0
1.09,40,37,1,1055,1,0
1.09,40,37,1,1055,0,0
0.76,43,39,1,269,1,0
0.5,40,37,1,677,1,0
0.96,50,41,1,4393,1,0
0.46,30,65,1,3857,0,0
1.35,53,40,0,2365,0,0
0.56,50,43,1,114,1,0
0.56,50,43,1,114,1,0
0.79,30,39,1,82,0,0
0.99,40,61,0,7571,1,0
0.96,30,32,0,424,1,0
0.42,30,38,0,317,0,0
0.87,10,63,0,3663,1,0
0.87,40,76,0,1309,1,0
0.96,43,42,0,80,0,0
0.87,43,56,1,249,0,0
0.87,30,47,0,965,0,0
0.7,43,41,1,30,1,0
0.87,30,53,0,102,1,0
0.87,56,67,0,16533,0,0
0.87,43,47,1,1472,1,0
0.87,43,47,1,1472,1,0
0.26,40,30,1,2767,1,0
0.83,30,24,0,1329,1,0
0.2,40,62,0,22,1,0
0.8,40,26,0,2399,1,0
0.8,10,33,0,1957,0,0
0.28,56,62,1,5859,1,0
0.73,10,50,0,254,1,0
0.73,10,50,0,254,1,0
0.28,30,46,0,923,1,0
0.63,56,54,1,255,0,0
0.36,10,48,0,1287,0,0
0.36,30,34,0,221,1,0
0.63,10,35,0,10156,0,0
0.63,10,35,0,10156,1,0
0.29,40,53,0,4059,1,0
0.36,53,42,0,27000,1,0
0.4,30,45,0,27000,0,0
0.15,53,43,0,92,1,0
0.54,53,43,0,92,1,0
0.54,43,42,0,9484,1,0
0.45,40,53,0,41,0,0
0.54,43,59,0,4348,0,1
0.54,43,59,0,4348,0,0
0.45,43,36,0,1204,0,0
0.46,56,33,1,2090,1,0
0.53,43,49,1,56,0,0
0.46,30,52,0,4393,1,0
0.7,56,60,0,12374,0,0
0.53,30,49,1,1229,1,0
0.61,10,31,0,99,0,0
0.7,56,31,1,56,1,0
0.7,53,67,0,957,1,0
0.7,30,66,0,11,1,1
0.24,40,46,0,37,1,0
0.7,30,71,0,1842,0,0
0.7,43,40,1,5177,1,0
0.7,66,50,1,13,0,0
0.7,10,25,0,2354,0,0
0.29,43,56,1,111,0,0
0.29,40,45,0,1662,1,0
0.78,56,53,0,3724,0,0
0.21,43,70,0,562,1,0
0.78,40,54,0,3366,1,0
0.87,40,27,0,5936,0,0
0.87,30,27,0,49,0,1
0.87,40,38,0,27000,0,1
0.87,30,66,0,7571,1,0
0.95,10,51,0,27000,0,0
0.95,40,58,0,48,1,1
0.95,40,58,0,48,1,1
0.95,30,28,0,550,1,0
0.71,120,42,1,27000,1,0
0.95,40,57,1,40,1,0
0.95,40,57,1,40,0,1
0.95,43,46,0,6913,1,0
0.26,56,26,0,5304,1,1
0.95,10,38,0,16533,1,0
0.5,10,47,0,5859,1,0
0.03,30,24,1,485,0,0
0.96,43,32,0,27000,1,0
0.96,53,45,0,34,1,0
0.43,30,28,1,2925,0,0
0.43,30,28,1,2925,1,0
0.88,30,50,0,620,0,0
0.96,43,49,1,41,0,0
0.64,40,52,1,1229,0,0
0.31,30,24,1,206,0,0
0.21,10,28,1,1468,1,0
0.87,30,45,0,1287,1,0
0.87,66,50,1,22,1,0
0.87,30,27,0,5831,1,0
0.55,43,51,0,3673,1,0
0.8,56,44,0,6705,0,0
0.87,40,62,0,2949,0,0
0.36,30,27,1,498,1,0
0.36,30,27,1,498,0,0
0.2,10,70,0,6864,0,0
0.2,10,70,0,6864,0,0
0.8,53,55,0,12374,0,0
0.28,43,40,1,167,1,0
0.36,10,23,1,640,0,0
0.71,56,51,0,182,0,0
0.71,30,62,1,160,0,0
0.71,43,56,0,51,0,0
0.18,40,28,1,180,0,0
0.18,40,28,1,180,1,0
0.36,10,31,0,3023,1,0
0.36,10,40,0,175,0,0
0.63,120,41,0,1662,0,0
0.36,10,22,0,1287,1,0
0.43,50,28,1,10477,0,0
0.63,56,32,0,796,1,0
0.6,50,49,1,27000,0,0
0.36,56,32,0,231,1,0
0.12,56,26,0,527,1,1
0.54,10,39,0,2257,0,0
0.44,120,49,0,6944,0,0
0.54,50,50,0,14200,1,0
0.54,43,35,1,109,0,0
0.63,56,39,1,193,0,0
0.36,56,52,0,1554,1,0
1.0,43,69,1,25,0,0
0.45,40,65,0,274,1,0
0.45,56,65,0,27000,1,0
0.15,43,36,1,27000,0,0
0.33,50,47,0,27000,0,0
0.08,40,47,0,27000,1,0
0.08,40,47,0,27000,1,0
0.53,40,59,1,27000,1,0
0.53,40,23,1,2567,0,0
0.53,43,50,0,4123,0,0
0.61,60,52,0,27000,0,0
0.46,40,28,1,1342,0,0
0.38,40,34,0,7187,0,0
0.38,40,34,0,7187,1,0
0.55,43,34,0,2580,0,0
0.61,30,41,0,27000,0,0
0.61,10,50,0,4116,1,0
0.61,10,57,0,2019,1,0
0.7,10,38,0,977,1,0
0.04,10,47,0,21,0,0
0.04,10,47,0,21,1,0
0.7,10,41,0,5053,0,0
0.61,43,67,1,295,0,0
0.25,56,53,0,27000,0,0
0.09,30,27,0,3699,1,0
0.7,10,76,0,17140,0,0
0.78,43,51,1,27000,0,0
0.78,43,51,1,27000,0,0
0.78,10,54,0,6465,0,0
0.78,43,29,0,663,1,0
0.78,43,29,0,663,0,0
0.78,43,29,0,663,1,0
0.18,10,45,0,2278,1,0
0.78,10,28,0,4423,0,0
0.7,40,56,0,337,0,0
0.21,40,42,0,2663,0,0
0.87,30,22,1,96,0,0
0.78,30,47,1,175,1,0
0.15,40,25,1,208,1,1
0.85,40,35,1,3386,0,0
0.07,120,37,0,10155,0,0
0.87,43,38,0,15725,0,0
0.87,43,38,0,15725,0,0
0.83,40,43,1,27000,0,0
0.88,10,29,0,46,0,0
0.95,40,28,1,164,0,0
0.89,53,22,0,498,1,0
0.89,53,22,0,498,0,0
1.0,50,42,1,76,1,0
0.13,40,26,1,566,0,0
0.13,40,26,1,566,1,0
0.94,10,33,0,6465,0,1
0.37,40,31,1,232,1,0
0.22,40,33,0,26,0,0
0.73,10,31,0,1205,1,0
0.95,10,66,0,7571,1,0
0.95,10,66,0,7571,1,0
0.95,10,66,0,7571,1,0
0.05,50,57,1,106,0,0
0.85,40,47,1,4358,0,0
0.89,40,23,0,677,0,0
0.18,10,38,0,9082,1,0
0.04,10,33,0,1609,0,0
0.84,30,40,0,793,0,1
0.89,56,45,0,3834,1,0
0.84,43,34,1,42,0,0
0.8,40,31,1,906,0,0
0.77,10,53,0,54,0,0
0.76,50,40,1,1759,0,0
0.81,43,27,0,2537,0,0
0.46,30,28,1,2308,1,0
0.67,43,69,0,796,0,0
0.66,10,25,0,1306,1,0
0.67,43,34,0,2663,0,0
0.66,10,45,0,2769,1,1
0.14,10,64,1,2211,0,0
0.6,10,64,1,2211,0,0
0.71,50,24,0,4470,1,0
0.3,30,23,1,6127,1,0
0.3,30,23,1,6127,0,0
0.35,43,33,1,727,1,0
0.67,30,27,0,2139,1,0
0.66,43,52,0,10068,1,0
0.65,10,28,1,27000,1,1
0.64,10,19,1,1003,1,0
0.47,40,24,1,3862,1,0
0.58,53,23,0,320,0,0
0.59,56,56,0,10155,0,0
0.26,30,23,1,6157,1,0
0.26,30,23,1,6157,1,0
0.35,43,23,1,6157,1,0
0.49,40,41,0,22669,0,0
0.12,43,51,1,4348,0,0
0.45,10,75,0,2569,0,0
0.63,10,28,0,2859,0,0
0.36,30,25,1,2526,1,0
0.36,30,25,1,2526,1,0
0.53,10,32,0,1662,0,0
0.53,43,69,1,3663,1,0
0.09,43,52,1,1867,0,0
0.53,43,40,0,7634,1,0
0.4,56,37,1,27,1,0
0.49,50,31,1,1158,0,0
0.14,56,39,0,27000,1,0
0.34,56,39,0,27000,0,0
0.04,40,25,1,646,0,0
0.4,43,23,1,975,0,0
0.37,43,39,0,1780,1,0
0.37,43,39,0,1780,0,0
0.22,10,50,0,280,0,0
0.45,43,26,1,483,1,0
0.2,40,30,1,861,1,0
0.07,60,36,1,10,1,0
0.38,80,37,0,1929,1,0
0.32,60,40,0,88,1,0
0.38,53,41,0,16533,1,0
0.33,56,37,0,27000,1,0
0.25,43,34,0,6313,0,0
0.23,30,25,1,10961,0,1
0.22,66,44,1,89,0,0
0.21,43,50,1,747,0,0
0.12,43,44,0,1910,1,0
0.2,10,22,1,1982,0,0
0.2,40,27,1,2365,1,0
0.07,10,42,1,21410,0,0
0.07,10,42,1,21410,0,0
0.06,50,49,1,240,1,0
0.56,40,35,1,22,0,0
0.41,10,56,0,2039,1,0
0.66,40,23,1,135,0,0
0.47,43,56,1,19,1,0
1.0,40,73,1,95,1,0
0.69,10,58,0,1284,0,0
1.0,30,53,0,41,0,0
0.45,40,66,1,10,1,0
1.0,30,49,0,27,1,0
1.0,40,53,1,112,1,0
1.0,30,51,1,15,1,0
1.0,30,78,0,10,0,0
1.0,30,75,0,473,0,0
0.49,30,46,1,298,0,0
0.24,43,49,1,31,1,1
0.16,43,54,0,105,0,0
1.0,120,55,0,105,0,0
1.0,10,64,0,25,0,0
1.0,40,73,1,473,0,0
1.0,40,50,1,112,0,0
1.0,80,73,1,182,0,0
1.0,30,73,0,50,1,0
0.41,40,48,1,283,1,0
0.33,43,53,0,741,1,0
1.0,40,60,1,295,0,0
0.24,40,47,1,108,0,0
1.0,30,71,0,30,1,1
1.0,10,89,0,12,1,0
1.0,30,52,1,473,1,0
1.0,66,64,1,175,1,0
1.0,10,74,0,86,0,0
1.0,40,56,1,247,0,0
0.77,53,55,0,255,0,0
0.67,66,76,1,30,1,0
1.0,43,44,1,399,1,0
1.0,40,57,1,12,1,0
1.0,10,51,0,4116,0,0
0.59,30,18,0,131,0,0
1.0,43,51,1,741,1,0
1.0,40,70,0,57,1,0
1.0,43,43,0,851,0,0
1.0,30,89,1,19,0,0
1.0,56,89,0,91,0,0
0.85,30,45,1,2399,0,0
1.0,43,44,0,358,1,0
1.0,10,82,0,165,0,0
1.0,53,63,0,176,1,0
0.85,60,60,0,78,0,0
1.0,43,49,0,54,1,0
1.0,10,49,0,51,0,0
1.0,43,78,0,92,0,0
1.0,40,43,1,45,0,0
1.0,40,49,1,29,1,0
1.0,43,60,1,50,1,0
0.86,43,47,0,405,0,0
1.0,40,75,1,37,0,0
0.26,43,74,0,26,0,1
1.0,40,85,0,12,0,0
1.0,40,53,1,114,0,0
1.0,40,59,1,67,1,0
1.0,30,70,0,741,1,0
0.47,10,56,0,133,0,0
0.47,10,56,0,133,0,1
0.46,40,49,0,51,1,1
0.32,43,23,0,4128,1,0
1.0,43,59,1,5,0,0
0.58,40,75,1,18,0,0
0.41,30,67,0,473,0,0
1.0,43,58,1,229,1,0
1.0,43,44,0,4128,1,0
0.78,40,61,1,3386,0,0
0.41,43,62,1,983,0,1
1.0,43,50,1,356,1,1
1.0,30,48,0,490,1,1
0.47,43,72,0,229,0,0
0.89,43,41,0,485,1,0
1.0,30,69,1,81,0,1
1.0,10,80,0,91,0,0
1.0,40,75,1,45,1,1
0.34,40,55,0,128,0,1
1.0,30,70,0,44,0,0
1.0,43,55,0,78,0,0
0.88,40,53,1,182,0,0
0.23,43,51,1,8,1,1
1.0,30,79,0,222,0,0
1.0,40,48,1,1199,0,0
1.0,43,60,1,831,1,0
1.0,40,60,1,473,1,0
0.75,43,41,1,123,0,0
0.24,30,74,0,14200,1,0
1.0,43,67,0,287,1,1
1.0,53,58,0,3386,1,0
1.0,10,81,0,3866,0,0
0.67,10,59,0,3866,0,0
1.0,56,59,0,3866,1,0
0.5,40,53,1,280,1,0
1.0,10,53,0,1193,1,0
1.0,40,37,1,39,1,0
1.0,40,37,1,39,0,0
0.03,43,30,1,1943,1,0
1.0,30,79,0,1943,1,1
0.69,10,51,0,48,0,0
0.86,43,32,1,1943,0,0
1.0,43,47,1,43,1,0
0.26,43,45,0,1943,0,0
1.0,43,69,0,45,1,0
0.48,30,25,1,78,1,0
1.0,40,47,0,48,0,0
0.53,43,36,0,78,0,0
1.0,43,36,0,48,1,0
1.0,43,52,0,48,0,0
0.71,56,45,1,1943,0,1
0.4,50,20,0,255,0,0
0.16,30,35,0,3,0,0
1.0,10,27,0,1082,1,0
1.0,30,37,0,634,1,0
1.0,56,65,1,52,1,0
1.0,30,37,1,146,0,0
1.0,30,37,1,146,1,0
1.0,10,45,1,70,0,0
1.0,40,56,1,98,1,0
0.83,30,30,1,58,0,0
0.37,40,47,0,57,1,0
0.49,40,30,1,467,1,1
0.95,40,54,1,1027,0,0
0.95,40,54,1,1027,1,0
0.2,43,59,0,23,0,1
0.03,56,33,1,182,1,0
0.21,30,69,1,7,1,0
0.34,30,39,0,42,0,0
0.06,30,45,1,78,0,0
1.0,10,50,1,3724,0,0
1.0,30,54,0,67,1,0
1.0,40,31,1,51,0,0
1.0,43,71,1,451,0,0
1.0,30,47,1,23,1,0
1.0,10,39,0,10,1,0
1.0,100,30,1,23,1,0
1.0,100,30,1,23,1,0
1.0,43,79,0,20,0,0
1.0,40,69,1,3541,0,0
1.0,40,40,1,657,1,0
1.0,43,73,0,34,1,0
1.0,60,74,0,36,0,0
0.27,43,67,0,3541,0,0
1.0,56,29,0,3541,0,0
1.0,30,40,0,22821,1,0
1.0,43,40,1,3541,0,0
0.18,30,40,0,4128,0,0
1.0,30,33,0,4087,1,0
0.94,30,73,1,3541,1,0
1.0,43,33,0,295,1,0
1.0,40,38,1,23,1,0
1.0,30,39,1,89,0,0
0.21,40,35,1,27,1,0
1.0,10,53,0,41,0,0
1.0,40,78,1,115,1,0
0.58,53,43,0,252,0,0
0.99,50,72,0,15,1,1
0.9,10,27,0,126,0,0
0.01,30,30,1,41,1,0
0.03,40,23,0,203,0,1
1.0,10,48,0,1600,1,0
0.07,43,56,1,335,1,0
1.0,56,30,0,8,1,0
1.0,40,57,1,9,1,0
0.08,40,26,1,22,0,1
0.95,43,34,1,308,0,0
0.42,30,48,1,376,1,0
1.0,30,41,1,295,0,0
1.0,30,41,1,295,1,0
0.58,10,51,1,31,1,0
1.0,43,73,0,44,1,0
0.93,40,60,0,44,0,1
1.0,43,49,1,192,0,0
0.56,56,25,1,1054,0,0
1.0,50,46,1,763,0,0
1.0,43,55,0,63,0,0
0.82,10,39,0,46,1,0
0.17,100,49,0,1199,1,0
1.0,40,45,1,214,1,0
1.0,10,35,0,142,1,0
1.0,56,47,1,575,1,0
1.0,10,47,0,287,1,0
0.77,30,56,0,318,0,0
1.0,60,44,1,255,1,0
0.2,43,57,0,575,0,0
1.0,43,49,0,287,0,0
0.36,43,37,1,287,0,0
1.0,40,24,1,3386,0,0
1.0,43,34,1,285,0,0
0.73,43,41,1,247,1,1
0.73,43,41,1,247,0,0
0.24,40,30,1,45,1,0
1.0,43,45,1,139,0,0
0.57,30,66,1,747,1,0
0.57,30,66,1,747,0,0
0.52,50,44,1,747,1,0
0.8,30,57,0,287,1,0
1.0,30,50,1,268,1,0
1.0,30,23,1,287,0,0
1.0,50,36,1,165,1,0
1.0,43,43,0,747,1,0
0.49,56,40,1,277,1,0
0.58,43,36,0,287,1,0
1.0,40,51,1,1237,0,0
0.75,10,48,0,165,1,0
1.0,43,37,0,747,0,0
0.61,43,47,1,359,0,0
0.34,43,26,1,165,1,0
0.3,60,60,0,186,0,0
1.0,53,35,0,88,1,0
1.0,43,35,1,57,0,0
0.25,40,29,1,43,1,0
0.71,43,55,0,43,0,0
1.0,40,44,1,35,0,0
1.0,10,38,0,72,0,0
0.32,43,47,0,741,1,1
0.41,43,53,1,48,0,0
0.58,43,53,1,48,1,0
0.8,10,31,1,97,0,0
1.0,56,65,1,221,0,0
0.55,40,30,1,136,0,0
1.0,50,58,1,562,0,1
1.0,40,78,0,227,1,0
1.0,50,43,0,58,1,0
0.69,40,26,0,1287,0,0
1.0,10,65,1,83,1,0
0.18,43,23,1,105,1,0
1.0,40,63,0,105,0,0
1.0,40,51,1,105,0,0
0.04,10,50,0,81,1,0
1.0,50,41,1,27,1,0
0.7,60,35,1,102,1,0
0.99,56,28,0,62,0,0
1.0,30,59,1,43,1,0
0.64,60,30,1,220,0,0
1.0,30,46,0,43,0,0
0.32,30,54,0,43,0,0
0.75,30,49,0,657,0,0
1.0,30,58,1,118,0,0
1.0,40,60,1,657,0,0
1.0,50,82,0,1982,0,0
1.0,40,41,0,18,0,0
0.7,40,42,0,222,1,0
0.1,53,31,0,32,1,0
1.0,43,63,0,71,1,0
1.0,43,84,0,1313,1,0
0.2,40,26,1,27,1,1
1.0,60,54,0,106,0,0
1.0,30,41,1,1313,1,0
1.0,56,42,1,421,0,0
0.04,53,56,0,3724,0,0
1.0,30,26,1,1313,1,0
1.0,10,51,0,467,0,0
0.96,43,27,1,1296,1,0
1.0,43,36,1,2044,0,0
0.92,30,50,1,2044,1,0
0.59,56,62,1,62,0,0
0.5,50,39,1,4116,1,0
0.71,43,41,1,4116,0,0
0.24,40,44,1,63,0,0
1.0,30,50,0,47,1,0
1.0,40,40,1,22,0,0
0.74,30,29,1,103,0,0
0.04,10,52,0,369,1,0
0.53,50,51,0,632,0,0
1.0,40,34,1,307,1,1
0.38,40,49,1,1109,0,0
1.0,40,23,1,58,1,0
0.75,56,31,1,150,0,0
0.31,43,71,1,168,0,0
1.0,30,67,1,4116,1,0
0.12,40,58,1,150,0,0
0.85,40,45,1,295,1,0
0.41,10,35,1,1191,0,0
1.0,40,53,1,23,1,0
1.0,40,46,0,282,0,0
0.79,43,35,0,282,0,0
0.79,43,35,0,282,0,0
0.56,30,45,1,63,0,0
0.49,43,28,0,66,0,0
0.75,43,40,1,282,0,0
0.97,40,51,1,66,0,0
0.58,40,22,0,3866,1,0
0.58,40,22,0,3866,1,0
0.01,30,66,1,59,1,0
0.28,43,66,1,59,1,0
0.68,43,27,0,282,1,0
0.68,43,27,0,282,1,0
0.2,43,32,0,282,1,0
0.41,40,21,0,282,0,0
0.11,30,20,1,282,0,0
1.0,30,48,1,511,1,0
1.0,10,55,0,511,0,0
0.91,30,42,1,48,1,0
1.0,30,61,1,131,1,0
0.49,40,42,1,149,0,0
0.39,43,73,0,234,0,0
1.0,50,75,0,234,0,0
0.36,43,46,0,75,0,0
1.0,40,34,1,95,0,0
1.0,40,53,1,182,0,0
1.0,53,34,0,95,1,0
1.0,43,35,0,27,0,0
1.0,40,68,0,131,0,0
0.11,30,52,1,149,1,0
1.0,43,26,0,67,1,0
0.97,30,40,0,286,0,0
1.0,50,53,1,1064,0,0
1.0,30,36,1,1064,1,0
0.82,43,42,1,562,0,0
0.87,43,56,1,663,1,0
0.47,30,43,1,27000,0,0
0.47,30,43,1,27000,1,0
1.0,10,37,0,27000,1,0
1.0,50,36,0,27000,0,0
1.0,50,36,0,27000,1,0
0.55,43,54,0,27000,0,0
1.0,30,45,0,5628,0,0
0.68,50,35,0,12750,0,0
1.0,30,47,0,2103,0,0
1.0,40,56,1,37,1,0
1.0,40,56,1,37,0,0
0.59,30,43,1,52,1,0
1.0,40,55,1,122,1,0
0.95,40,35,1,2103,1,0
1.0,30,67,0,1284,0,0
1.0,30,67,0,1284,0,0
1.0,43,48,0,251,0,1
0.88,30,22,0,4128,0,0
1.0,43,31,1,1284,1,0
1.0,43,31,1,1284,0,0
1.0,40,39,0,1284,0,0
1.0,40,46,0,1219,1,0
1.0,30,29,1,644,1,0
0.81,40,64,1,62,1,1
0.91,10,40,0,3386,1,0
1.0,40,41,1,672,0,0
1.0,40,28,1,13,1,1
1.0,40,56,1,54,0,0
1.0,43,40,1,229,0,1
1.0,40,41,1,97,0,0
0.24,40,41,1,130,0,0
1.0,53,57,0,287,1,0
1.0,30,41,1,9096,0,0
1.0,40,60,1,94,0,0
1.0,40,68,1,229,1,0
1.0,30,49,0,3021,0,0
1.0,10,39,1,13,0,0
0.29,50,57,0,211,1,0
1.0,40,54,1,7,0,0
0.95,43,53,0,399,1,0
0.5,10,19,0,399,0,0
0.56,40,77,0,399,0,0
0.72,40,83,1,399,1,0
0.72,40,83,1,399,0,0
0.61,53,33,0,252,1,0
0.68,43,33,0,124,1,0
1.0,43,71,0,678,1,0
1.0,40,69,1,1314,1,0
1.0,40,53,1,949,0,0
0.83,53,31,0,1314,1,0
0.63,43,22,0,34,1,0
1.0,40,65,0,949,1,0
1.0,40,34,0,1314,1,0
0.15,40,54,1,1314,0,0
0.83,43,51,1,1314,1,0
1.0,40,75,1,21,0,1
1.0,10,32,0,949,0,0
0.1,60,48,0,1314,0,1
0.74,43,46,0,1314,1,0
0.69,30,36,1,21,0,0
0.24,10,52,0,1314,0,1
0.49,30,22,1,949,1,0
0.26,40,18,1,51,1,0
1.0,43,61,0,3490,0,0
0.5,43,59,0,8023,0,0
1.0,30,45,1,45,1,1
0.12,30,20,1,335,0,0
0.01,30,20,0,335,1,1
0.92,43,41,1,59,1,0
1.0,40,66,1,121,1,0
0.94,56,38,1,741,0,0
0.8,43,26,1,741,0,0
0.33,30,69,1,43,0,1
1.0,10,31,1,17140,1,0
1.0,43,37,0,1152,0,0
